"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4EJUMRQ8","bookSection","1999","Beetz, Manfred","The Polite Answer in Pre-modern German Conversation Culture","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","","","","1999","2025-07-30 09:39:27","2025-07-30 09:46:08","","","","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","C:\Users\debaj\Zotero\storage\Y8SRLMAZ\Beetz1999_PoliteAnswerinGermanConversationCulture.pdf","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BAHLTHKS","bookSection","2001","Eichhoff, Jürgen","Die Anglisierung deutscher Familiennamen in den USA","Name und Gesellschaft: soziale und historische Aspekte der Namengebung und Namenentwicklung","978-3-411-70581-8","","","","","2001","2025-07-30 09:35:55","2025-07-30 09:36:31","","","","","2","","","","Thema Deutsch","","","","Dudenverlag","Mannheim","ger","","","","","BnF ISBN","","","","C:\Users\debaj\Zotero\storage\XVABGWK9\Eichhoff2001_AnglisierungdeutscherFamiliennamen.pdf","","","","","","","","","Eichhoff, Jürgen; Seibicke, Wilfried; Wolffsohn, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CHQKFGV","bookSection","2001","Kohlheim, Volker","Mittelalterliche und gegenwartige Vornamengebung: ein Vergleich","Name und Gesellschaft: soziale und historische Aspekte der Namengebung und Namenentwicklung","978-3-411-70581-8","","","","","2001","2025-07-30 09:28:05","2025-07-30 09:35:55","","88–103","","","2","","","","Thema Deutsch","","","","Dudenverlag","Mannheim","ger","","","","","BnF ISBN","","","","C:\Users\debaj\Zotero\storage\3QDT2RV6\Kohlheim2001_MittelalterlicheVornamengebung.pdf","","","","","","","","","Eichhoff, Jürgen; Seibicke, Wilfried; Wolffsohn, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPMMKQF7","bookSection","2001","Seibicke, Wilfried","Pietistische und andere christliche Namen: Zum Verhältnis von Vornamengebung und Religion","Name und Gesellschaft: soziale und historische Aspekte der Namengebung und Namenentwicklung","978-3-411-70581-8","","","","","2001","2025-07-30 09:33:11","2025-07-30 09:35:55","","","","","2","","","","Thema Deutsch","","","","Dudenverlag","Mannheim","ger","","","","","BnF ISBN","","","","C:\Users\debaj\Zotero\storage\6TZWQVJR\Seibicke2001_PietistischeNamen.pdf","","","","","","","","","Eichhoff, Jürgen; Seibicke, Wilfried; Wolffsohn, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6MG2NZZJ","bookSection","2001","Krüger, Dietlind","Conze, Jacoff und Gersche: Vornamen in Leipziger Stadtbüchern des Mittelalters","Name und Gesellschaft: soziale und historische Aspekte der Namengebung und Namenentwicklung","978-3-411-70581-8","","","","","2001","2025-07-30 09:31:33","2025-07-30 09:35:55","","","","","2","","","","Thema Deutsch","","","","Dudenverlag","Mannheim","ger","","","","","BnF ISBN","","","","C:\Users\debaj\Zotero\storage\MFXDME6W\Krüger2001_VornameninLeipzigerStadtbüchern.pdf","","","","","","","","","Eichhoff, Jürgen; Seibicke, Wilfried; Wolffsohn, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHXXZFJG","journalArticle","","Bosselmann-Cyran, Kristian","Fremdsprachen und Fremdsprachenerwerb im Mittelalter und in der Frühen Neuzeit. Forschungen zum Turmbau","1997","","","https://doi.org/10.1524/mial.1997.2.1.3","","","","2025-07-25 08:37:58","2025-07-25 08:41:33","","3-14","","1","2","","","","","","","Das Mittelalter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KWV4TR44","book","2022","","Sprach- und Kulturkontakte im Ostseeraum","","978-3-86309-841-4","","","https://doi.org/10.20378/irb-52595","","2022","2025-07-25 08:02:46","2025-07-25 08:33:54","","","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","4","","","University of Bamberg Press","Bamberg","","","","","","","","","","","","","","Dubova, Agnese; Balode, Ineta; Schröder, Konrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68WQP3HZ","book","1980","Schröder, Konrad","Linguarum Recentium Annales. Der Unterricht in den modernen europäischen Sprachen im deutschsprachigen Raum","","","","","","","1980","2025-07-25 08:21:35","2025-07-25 08:32:18","","","","","1","mehrbändig","","","","","","","","Augsburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Univ.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFQB9AJW","book","1975","Schröder, Konrad","Lehrwerke für den Englischunterricht im deutschsprachigen Raum 1665– 1900","","","","","","","1975","2025-07-25 08:15:13","2025-07-25 08:16:05","","","","","","","","","","","","","Wissenschaftliche Buchgesellschaft","Darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5D2U8XKN","book","2004","Burke, Peter","Languages and Communities in Early Modern Europe","","","","","https://doi.org/10.1017/CBO9780511617362","","2004","2025-07-25 08:11:11","2025-07-25 08:13:19","","","","","","","","","","","","","Cambridge University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYAE4GTY","book","2001","Eichhoff, Jürgen; Seibicke, Wilfried; Wolffsohn, Michael","Name und Gesellschaft: soziale und historische Aspekte der Namengebung und Namenentwicklung","","978-3-411-70581-8","","","","","2001","2025-07-23 13:18:52","2025-07-23 13:19:11","","","","","2","","","Name und Gesellschaft","Thema Deutsch","","","","Dudenverlag","Mannheim","ger","","","","","BnF ISBN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YYY747NN","book","1999","","Historical dialogue analysis","","978-90-272-5080-3 978-90-272-8379-5","","","","Historical dialogue analysis is a new branch of historical pragmatics. The papers of this interdisciplinary volume contribute to charting the developing field by presenting a survey of recent research from the different traditions of English, German and Romance language studies. Both the introductory paper by the editors and the individual papers deal with fundamental theoretical questions, e.g. the question of types of historical developments in dialogue forms, and methodological problems, e.g. the finding and interpretation of relevant data. The fifteen case studies presented in this volume provide a wide range of new data. The range of topics includes the pragmatic form of 16th century religious controversies in Germany, forms of polite answers in Early Modern German conversation culture, forms of dialogue in Early Modern English medical writing, learning English through dialogues in the 16th century, structures of bargaining dialogues in Late Medieval French, and reflections of spontaneous dialogue in Early Romance texts","1999","2025-07-23 13:16:18","2025-07-23 13:18:18","","","1","","66","","","","Pragmatics and Beyond","","","","John Benjamins Publishing Company","Amsterdam & Philadelphia","eng ger","","","","","K10plus ISBN","","DOI: 10.1075/pbns.66","","","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4KNAUEGI","book","2022","Denkler, Markus; Elmentaler, Michael","Bauernkomödien des 17. Jahrhunderts als sprachhistorische Quellen","","978-3-412-52510-1","","","","","2022","2025-07-23 13:14:59","2025-07-23 13:15:49","","","","","62","","","","Niederdeutsche Studien","","","","Böhlau Verlag","Wien","ger","","","","","BnF ISBN","832.5 (critique)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ZXEC4K","book","2018","","Villes à la croisée des langues (XVIe-XVIIe siècles): Anvers, Hambourg, Milan, Naples et Palerme","","978-2-600-05809-4","","","","""La taille impressionnante de ce quatrième volume de la série De lingua et linguis, née du projet de recherches franco-allemand Eurolab...est à la mesure de l'enthousiasme, de l'ambition et de la persévérance qui y ont présidé. Cherchant à mieux comprendre les dynamiques des langues vernaculaires dans l'Europe de la Renaissance en considérant aussi bien les langues de la Romania que celles de la Germania, nous avions choisi d'étudier des 'laboratoires' dans lesquels les langues vernaculaires, dans leur confrontation même avec le latin mais aussi avec les autres vernaculaires, s'expérimentent et s'élaborent selon des modalités qu'il fallait encore largement mettre au jour dans leurs liens déterminants avec les autres langues.""--""Avant-propos"", p. [7]","2018","2025-07-16 13:27:53","2025-07-16 13:29:35","","","1112","","","","","Villes à la croisée des langues (XVIe-XVIIe siècles)","Travaux d'humanisme et renaissance","DXCIII","","","Droz","Genève","fre ger","","","","","Library of Congress ISBN","HT131 .V547 2018","","","","","","Languages in contact; Multilingualism; Cities and towns","Béhar, Roland; Blanco, Mercedes; Hafner, Jochen; Eurolab (Project)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YP4G62T","book","2002","","Standardization: Studies from the Germanic languages","","978-90-272-4747-6 978-1-58811-366-5","","","","","2002","2025-07-16 13:23:37","2025-07-16 13:25:43","","","258","","","","","Standardization","Amsterdam studies in the theory and history of linguistic science","235","","","J. Benjamins Pub","Amsterdam ; Philadelphia, PA","","","","","","Library of Congress ISBN","PD74.7 .S73 2002","Meeting Name: Standard-Germanic Conference","","","","","Congresses; Germanic languages; Standardization; Conference papers and proceedings","Linn, Andrew Robert; McLelland, Nicola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL2IRZWC","journalArticle","1976","Oliaro, T.","[History of the international medico-surgical meetings]","Minerva Medica","","0026-4806","","","","1976-03-17","2025-07-16 13:20:51","2025-07-16 13:20:51","","853-855","","13","67","","Minerva Med","","","","","","","","ita","","","","","PubMed","","PMID: 4747","","","http://www.ncbi.nlm.nih.gov/pubmed/4747","","Italy; Congresses as Topic; General Surgery; History, 20th Century; International Cooperation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPXXIFEM","journalArticle","1975","Rozniecki, J.; Grabski, W.","[Extrabronchial effects of Bronchodilat in patients with asthma and chronic asthmatic bronchitis]","Gruzlica I Choroby Pluc; Tuberculosis Et Pneumonologia","","0017-4955","","","","1975-11","2025-07-16 13:20:51","2025-07-16 13:20:51","","995-1000","","11","43","","Gruzlica","","","","","","","","pol","","","","","PubMed","","PMID: 272","","","http://www.ncbi.nlm.nih.gov/pubmed/272","","Humans; Adolescent; Adult; Aminophylline; Anesthetics, Local; Asthma; Bronchi; Bronchitis; Chronic Disease; Drug Combinations; Heart; Histamine H1 Antagonists; Middle Aged; Phenethylamines; Propylamines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8MM5YG3","book","1989","Pellandra, Carla","Grammatiche, grammatici, grammatisti : per una storia dell'insegnamento delle lingue in Italia dal Cinquecento al Settecento","","","","","","","1989","2025-08-07 12:09:09","2025-08-07 12:13:00","","","","","15","","","","Storia e critica delle idee","","","","Libr. Goliardica","Pisa","","","","","","","","","","","","Fremdsprachenunterricht; Grammatik; Geschichte 1500-1700; Italien; Italienischunterricht; Language and languages -- Study and teaching -- Italy -- History; Taalonderwijs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5HVFI2Y","bookSection","1989","Hetterich, Gabriele","Mattia Chirchmair, Grammatica della Lingua Todesca (1688). Conce-zione didattica, norma linguistica e categorizzazione grammaticale","Grammatiche, grammatici, grammatisti : per una storia dell'insegnamento delle lingue in Italia dal Cinquecento al Settecento","","","","","","1989","2025-08-07 12:09:35","2025-08-07 12:12:24","","","","","15","","","","Storia e critica delle idee","","","","Libr. Goliardica","Pisa","","","","","","","","","","C:\Users\debaj\Zotero\storage\AHSBVNDK\Hetterich - 1989 - Mattia Chirchmair, Grammatica della Lingua Todesca (1688). Conce-zione didattica, norma linguistica.pdf","","Fremdsprachenunterricht; Grammatik; Geschichte 1500-1700; Italien; Italienischunterricht; Language and languages -- Study and teaching -- Italy -- History; Taalonderwijs","","","","","","","Pellandra, Carla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7TKMEMMR","bookSection","2021","Linke, Angelika","Musterwandel als Indikator für soziokulturellen Wandel. Ein Abriss zur Veränderung von Grussformeln vom 17. zum 21. Jahrhundert","Verfestigungen in der Interaktion. Konstruktionen, sequenzielle Muster, kommunikative Gattungen","978-3-11-063750-2 978-3-11-063453-2","","","https://www.degruyter.com/document/doi/10.1515/9783110637502-007/html","","2021","2025-10-04 12:35:44","2025-10-04 12:35:44","2025-10-04 12:27:55","131-158","","","","","","","Empirische Linguistik","13","","","De Gruyter","","","http://creativecommons.org/licenses/by/4.0","","","","DOI.org (Crossref)","","DOI: 10.1515/9783110637502-007","","","","","","Weidner, Beate; König, Katharina; Imo, Wolfgang; Wegner, Lars","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYZDLCHI","book","1992","Blusch, Martina","Ein italienisch-deutsches Sprachlehrbuch des 15. Jahrhunderts. Edition der handschrift Universiättsbibliothek Heidelberg Pal. Germ. 657 und räumlich-zeitliche Einordnung des deutschen Textes","","","","","","","1992","2025-09-25 06:58:34","2025-09-25 07:01:44","","","","","Bd. 51","","","","Regensburger Beiträge zur deutschen Sprach- und Literaturwissenschaft","Reihe B, Untersuchungen","","","Peter Lang","Frankfurt a. Main; Berlin; Bern; New York; Paris; Wien","","","","","","","","","","C:\Users\debaj\Zotero\storage\EHQRWGB4\Blusch - 1992 - Ein italienisch-deutsches Sprachlehrbuch des 15. J.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZRYXDAF","journalArticle","1997","Röntgen, Karl-Heinz","Daniel Matras: sein Beitrag zur romanischen Grammatiko- und Lexikographie","Zeitschrift für romanische Philologie (ZrP)","","0049-8661, 1865-9063","10.1515/zrph.1997.113.2.190","https://www.degruyter.com/document/doi/10.1515/zrph.1997.113.2.190/html","","1997","2025-09-24 16:42:32","2025-09-24 16:42:32","2025-09-24 16:42:32","","","2","113","","","Daniel Matras","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCXNXV9G","bookSection","2024","Gennies, Linda","Handlungswissen und Strukturwissen in frühneuzeitlichen Sprachbüchern","Logbuch Wissensgeschichte","978-3-447-12180-4 978-3-447-39520-5","","","","","2024","2025-09-17 14:55:40","2025-09-17 14:57:03","","131-148","","","","","","","Episteme in Bewegung","Band 36","","","Harrassowitz","Wiesbaden","ger","","","","","K10plus ISBN","","DOI: 10.13173/9783447121804","","","","","","Becker-Sawatzky, Mira; Dadaş, Şirin; Eusterschulte, Anne; Hasselmann, Kristiane; Johnston, Andrew James; Quenstedt, Falk; Reufer, Claudia; Trauer, Hanna Zoe; Vogel, Christian; Wächter, Katrin; Wendt, Helge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CVHJ3GRI","book","2024","","Logbuch Wissensgeschichte","","978-3-447-12180-4 978-3-447-39520-5","","","","","2024","2025-09-17 14:54:47","2025-09-17 14:55:06","","","1","","","","","","Episteme in Bewegung","Band 36","","","Harrassowitz","Wiesbaden","ger","","","","","K10plus ISBN","","DOI: 10.13173/9783447121804","","C:\Users\debaj\Zotero\storage\XERV86B9\Becker-Sawatzky et al. - 2024 - Logbuch Wissensgeschichte.pdf","","","","Becker-Sawatzky, Mira; Dadaş, Şirin; Eusterschulte, Anne; Hasselmann, Kristiane; Johnston, Andrew James; Quenstedt, Falk; Reufer, Claudia; Trauer, Hanna Zoe; Vogel, Christian; Wächter, Katrin; Wendt, Helge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNLMBXA5","book","2011","Thelen, Udo","Sprachliche Variation und ihre Beschreibung: Zur Markierungspraxis in der franzosischen Sprachlehre und Grammatikographie zwischen Maas und Rhein vom 16. bis zum 18. Jahrhundert","","3-484-52294-1","","","","The study aims at a change of perspective. Instead of focussing on language variation itself, it investigates the attitudes displayed by 16th-18th century grammarians concerned with the teaching of French as a foreign language. Perusal of the diasystematic marking practice employed in teaching manuals generates conclusions about the development of marking practice in the period in question, both in the context of these manuals themselves and in terms of the history of the language and of discourses on language philosophy, language policy and foreign-language instruction.","2011","2025-08-27 16:05:40","2025-08-27 16:05:40","","","","","294","","","","Beihefte zur Zeitschrift fur romanische Philologie","","","","De Gruyter","","","","","","","","","","","C:\Users\debaj\Zotero\storage\ZLLJCQ6E\Thelen - 2011 - Sprachliche Variation und ihre Beschreibung Zur Markierungspraxis in der franzosischen Sprachlehre.pdf","","","","","","","","","","","","","","","","","","","","","","","Reprint 2011.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7SZRXZR","journalArticle","1995","Riecke, Jörg","Sebald Heydens ,Formulae puerilium colloquiorum'. Zur Geschichte eines lateinisch-deutschen Gesprächsbüchleins aus dem 16. Jahrhunde","Zeitschrift für deutsche Phililogie","","","","","","1995","2025-08-25 13:12:53","2025-08-25 13:16:00","","99-109","","","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9U2BWDW","journalArticle","2025","Tsapaeva, Sabina","Übersetzungstransformationen und die Motivation(en) dahinter: Eine exemplarische Analyse am Beispiel des anonymen Gesprächsbuchs „Ein Rusch Boeck“ aus dem 16. Jh.","Korrespondenzblatt des Vereins für niederdeutsche Sprachforschung","","","","","","2025","2025-08-14 09:17:34","2025-08-14 09:19:35","","50–68","","","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
